╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1825 | -7.553792e-03 | 9.869401e-05 | -7.652486e-03 |  0.9977 |     0.6477 |    7.3% |  3.64e-04
   1850 | -7.553449e-03 | 9.906878e-05 | -7.652518e-03 |  0.9977 |     0.6478 |    7.3% |  3.52e-04
   1875 | -7.553762e-03 | 9.878703e-05 | -7.652550e-03 |  0.9977 |     0.6479 |    7.3% |  3.40e-04
   1900 | -7.553882e-03 | 9.869544e-05 | -7.652578e-03 |  0.9977 |     0.6480 |    7.3% |  3.28e-04
   1925 | -7.553794e-03 | 9.881336e-05 | -7.652608e-03 |  0.9977 |     0.6481 |    7.3% |  3.16e-04
   1950 | -7.553357e-03 | 9.927659e-05 | -7.652633e-03 |  0.9977 |     0.6482 |    7.3% |  3.04e-04
   1975 | -7.553737e-03 | 9.891993e-05 | -7.652657e-03 |  0.9977 |     0.6483 |    7.2% |  2.92e-04
   2000 | -7.553725e-03 | 9.895653e-05 | -7.652681e-03 |  0.9977 |     0.6484 |    7.2% |  2.80e-04
   2025 | -7.554027e-03 | 9.867527e-05 | -7.652702e-03 |  0.9977 |     0.6485 |    7.2% |  2.69e-04
   2050 | -7.553926e-03 | 9.879882e-05 | -7.652725e-03 |  0.9977 |     0.6485 |    7.2% |  2.57e-04
   2075 | -7.553767e-03 | 9.898006e-05 | -7.652747e-03 |  0.9977 |     0.6486 |    7.2% |  2.46e-04
   2100 | -7.553911e-03 | 9.885393e-05 | -7.652765e-03 |  0.9977 |     0.6487 |    7.2% |  2.35e-04
   2125 | -7.553487e-03 | 9.929774e-05 | -7.652784e-03 |  0.9977 |     0.6487 |    7.2% |  2.25e-04
   2150 | -7.554103e-03 | 9.869954e-05 | -7.652802e-03 |  0.9977 |     0.6488 |    7.2% |  2.14e-04
   2175 | -7.554052e-03 | 9.876670e-05 | -7.652819e-03 |  0.9977 |     0.6489 |    7.2% |  2.04e-04
   2200 | -7.553782e-03 | 9.905293e-05 | -7.652835e-03 |  0.9977 |     0.6489 |    7.2% |  1.93e-04
   2225 | -7.553874e-03 | 9.897795e-05 | -7.652852e-03 |  0.9977 |     0.6490 |    7.2% |  1.84e-04
   2250 | -7.553756e-03 | 9.910957e-05 | -7.652865e-03 |  0.9977 |     0.6490 |    7.1% |  1.74e-04
   2275 | -7.554147e-03 | 9.873054e-05 | -7.652878e-03 |  0.9977 |     0.6491 |    7.1% |  1.64e-04
   2300 | -7.553831e-03 | 9.905978e-05 | -7.652891e-03 |  0.9977 |     0.6491 |    7.1% |  1.55e-04
   2325 | -7.553634e-03 | 9.927079e-05 | -7.652904e-03 |  0.9977 |     0.6492 |    7.1% |  1.46e-04
   2350 | -7.553753e-03 | 9.916153e-05 | -7.652915e-03 |  0.9977 |     0.6492 |    7.1% |  1.37e-04
   2375 | -7.553776e-03 | 9.914958e-05 | -7.652925e-03 |  0.9977 |     0.6492 |    7.1% |  1.29e-04
   2400 | -7.553734e-03 | 9.920010e-05 | -7.652935e-03 |  0.9977 |     0.6493 |    7.1% |  1.20e-04
   2425 | -7.553965e-03 | 9.897980e-05 | -7.652945e-03 |  0.9977 |     0.6493 |    7.1% |  1.12e-04
   2450 | -7.554116e-03 | 9.883838e-05 | -7.652954e-03 |  0.9977 |     0.6493 |    7.1% |  1.05e-04
   2475 | -7.553990e-03 | 9.897210e-05 | -7.652962e-03 |  0.9977 |     0.6494 |    7.1% |  9.71e-05
   2500 | -7.554107e-03 | 9.886269e-05 | -7.652970e-03 |  0.9977 |     0.6494 |    7.1% |  8.99e-05
   2525 | -7.554023e-03 | 9.895411e-05 | -7.652977e-03 |  0.9977 |     0.6494 |    7.1% |  8.29e-05
   2550 | -7.553960e-03 | 9.902478e-05 | -7.652984e-03 |  0.9977 |     0.6494 |    7.1% |  7.63e-05
   2575 | -7.553887e-03 | 9.910296e-05 | -7.652990e-03 |  0.9977 |     0.6495 |    7.1% |  7.00e-05
   2600 | -7.554155e-03 | 9.884023e-05 | -7.652995e-03 |  0.9977 |     0.6495 |    7.1% |  6.40e-05
   2625 | -7.553770e-03 | 9.923118e-05 | -7.653001e-03 |  0.9977 |     0.6495 |    7.1% |  5.82e-05
   2650 | -7.554239e-03 | 9.876583e-05 | -7.653005e-03 |  0.9977 |     0.6495 |    7.1% |  5.28e-05
   2675 | -7.554219e-03 | 9.879051e-05 | -7.653010e-03 |  0.9977 |     0.6495 |    7.1% |  4.77e-05
   2700 | -7.554001e-03 | 9.901215e-05 | -7.653013e-03 |  0.9977 |     0.6495 |    7.1% |  4.29e-05
   2725 | -7.554078e-03 | 9.893948e-05 | -7.653018e-03 |  0.9977 |     0.6496 |    7.1% |  3.84e-05
   2750 | -7.554017e-03 | 9.900480e-05 | -7.653021e-03 |  0.9977 |     0.6496 |    7.1% |  3.42e-05
   2775 | -7.553964e-03 | 9.905949e-05 | -7.653024e-03 |  0.9977 |     0.6496 |    7.1% |  3.04e-05
   2800 | -7.553839e-03 | 9.918778e-05 | -7.653027e-03 |  0.9977 |     0.6496 |    7.1% |  2.69e-05
   2825 | -7.553921e-03 | 9.910762e-05 | -7.653029e-03 |  0.9977 |     0.6496 |    7.1% |  2.37e-05
   2850 | -7.553767e-03 | 9.926459e-05 | -7.653032e-03 |  0.9977 |     0.6496 |    7.1% |  2.08e-05
   2875 | -7.553861e-03 | 9.917284e-05 | -7.653034e-03 |  0.9977 |     0.6496 |    7.1% |  1.83e-05
   2900 | -7.553963e-03 | 9.907232e-05 | -7.653035e-03 |  0.9977 |     0.6496 |    7.1% |  1.61e-05
   2925 | -7.553998e-03 | 9.903755e-05 | -7.653036e-03 |  0.9977 |     0.6496 |    7.1% |  1.42e-05
   2950 | -7.553850e-03 | 9.918800e-05 | -7.653038e-03 |  0.9977 |     0.6496 |    7.1% |  1.27e-05
   2975 | -7.554176e-03 | 9.886351e-05 | -7.653039e-03 |  0.9977 |     0.6496 |    7.1% |  1.15e-05
   3000 | -7.554299e-03 | 9.874154e-05 | -7.653040e-03 |  0.9977 |     0.6496 |    7.1% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.06% (epoch 3000) | Best loss: -7.554373e-03 (epoch 2972)
  Tip displacement: 0.6496 mm (expected: 0.6990 mm)
  Relative error: 7.06%
  J range: [0.997678, 1.002351]
  Training time: 97.9s (1.6min)
  ======================================================================

