╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    600 | -3.883631e-01 | -3.827406e-01 | -5.622444e-03 |  0.9618 |     6.6748 |  8.62e-05
    625 | -3.883746e-01 | -3.827348e-01 | -5.639738e-03 |  0.9616 |     6.7718 |  5.91e-05
    650 | -3.883833e-01 | -3.827305e-01 | -5.652824e-03 |  0.9614 |     6.8456 |  1.00e-03
    675 | -3.850796e-01 | -3.804901e-01 | -4.589448e-03 |  0.9996 |     1.3209 |  9.98e-04
    700 | -3.873698e-01 | -3.827736e-01 | -4.596100e-03 |  0.9837 |     1.3598 |  9.91e-04
    725 | -3.875440e-01 | -3.828296e-01 | -4.714354e-03 |  0.9763 |     1.9319 |  9.80e-04
    750 | -3.876926e-01 | -3.828606e-01 | -4.831996e-03 |  0.9710 |     2.5284 |  9.64e-04
    775 | -3.878278e-01 | -3.828502e-01 | -4.977644e-03 |  0.9679 |     3.2410 |  9.44e-04
    800 | -3.879666e-01 | -3.828201e-01 | -5.146491e-03 |  0.9651 |     4.0464 |  9.20e-04
    825 | -3.881020e-01 | -3.827801e-01 | -5.321908e-03 |  0.9638 |     4.8916 |  8.92e-04
    850 | -3.882222e-01 | -3.827379e-01 | -5.484307e-03 |  0.9628 |     5.7204 |  8.61e-04
    875 | -3.883300e-01 | -3.826994e-01 | -5.630578e-03 |  0.9608 |     6.5273 |  8.26e-04
    900 | -3.884284e-01 | -3.826591e-01 | -5.769296e-03 |  0.9582 |     7.3358 |  7.89e-04
    925 | -3.885202e-01 | -3.826173e-01 | -5.902893e-03 |  0.9559 |     8.1424 |  7.49e-04
    950 | -3.886051e-01 | -3.825713e-01 | -6.033820e-03 |  0.9514 |     8.9513 |  7.07e-04
    975 | -3.885282e-01 | -3.825259e-01 | -6.002336e-03 |  0.9539 |     8.8257 |  6.63e-04
   1000 | -3.886554e-01 | -3.825281e-01 | -6.127266e-03 |  0.9474 |     9.5117 |  6.18e-04
   1025 | -3.887337e-01 | -3.824973e-01 | -6.236441e-03 |  0.9444 |    10.1936 |  5.72e-04
   1050 | -3.887973e-01 | -3.824601e-01 | -6.337197e-03 |  0.9408 |    10.8439 |  5.25e-04
   1075 | -3.888564e-01 | -3.824239e-01 | -6.432479e-03 |  0.9372 |    11.4585 |  4.78e-04
   1100 | -3.889092e-01 | -3.823869e-01 | -6.522300e-03 |  0.9329 |    12.0399 |  4.32e-04
   1125 | -3.889614e-01 | -3.823565e-01 | -6.604946e-03 |  0.9304 |    12.5814 |  3.87e-04
   1150 | -3.890079e-01 | -3.823237e-01 | -6.684113e-03 |  0.9274 |    13.0890 |  3.43e-04
   1175 | -3.890502e-01 | -3.822951e-01 | -6.755039e-03 |  0.9247 |    13.5513 |  3.01e-04
   1200 | -3.890887e-01 | -3.822699e-01 | -6.818796e-03 |  0.9226 |    13.9680 |  2.61e-04
   1225 | -3.891233e-01 | -3.822477e-01 | -6.875501e-03 |  0.9209 |    14.3392 |  2.24e-04
   1250 | -3.891541e-01 | -3.822288e-01 | -6.925283e-03 |  0.9193 |    14.6654 |  1.89e-04
   1275 | -3.891811e-01 | -3.822127e-01 | -6.968403e-03 |  0.9180 |    14.9480 |  1.58e-04
   1300 | -3.892045e-01 | -3.821992e-01 | -7.005232e-03 |  0.9169 |    15.1894 |  1.30e-04
   1325 | -3.892244e-01 | -3.821881e-01 | -7.036274e-03 |  0.9160 |    15.3928 |  1.06e-04
   1350 | -3.892411e-01 | -3.821789e-01 | -7.062192e-03 |  0.9152 |    15.5626 |  8.62e-05
   1375 | -3.892554e-01 | -3.821716e-01 | -7.083793e-03 |  0.9145 |    15.7042 |  7.05e-05
   1400 | -3.892674e-01 | -3.821654e-01 | -7.102034e-03 |  0.9140 |    15.8237 |  5.91e-05
   1425 | -3.892780e-01 | -3.821600e-01 | -7.118003e-03 |  0.9135 |    15.9284 |  5.23e-05
   1450 | -3.892879e-01 | -3.821551e-01 | -7.132903e-03 |  0.9130 |    16.0260 |  1.00e-03
   1475 | -3.866381e-01 | -3.820563e-01 | -4.581858e-03 |  1.0021 |     1.5539 |  9.99e-04
   1500 | -3.872568e-01 | -3.826443e-01 | -4.612484e-03 |  0.9876 |     1.6050 |  9.98e-04
   1525 | -3.875969e-01 | -3.828482e-01 | -4.748716e-03 |  0.9772 |     2.2708 |  9.95e-04
   1550 | -3.877798e-01 | -3.828759e-01 | -4.903910e-03 |  0.9690 |     3.0568 |  9.91e-04
   1575 | -3.879465e-01 | -3.828659e-01 | -5.080568e-03 |  0.9629 |     3.9539 |  9.86e-04
   1600 | -3.881089e-01 | -3.828304e-01 | -5.278557e-03 |  0.9577 |     4.9429 |  9.80e-04
   1625 | -3.882641e-01 | -3.827779e-01 | -5.486264e-03 |  0.9541 |     6.0088 |  9.72e-04
   1650 | -3.884141e-01 | -3.827127e-01 | -5.701400e-03 |  0.9519 |     7.1584 |  9.64e-04
   1675 | -3.885559e-01 | -3.826267e-01 | -5.929134e-03 |  0.9501 |     8.4121 |  9.54e-04
   1700 | -3.883801e-01 | -3.822817e-01 | -6.098344e-03 |  0.9519 |     9.3228 |  9.44e-04
   1725 | -3.886222e-01 | -3.824596e-01 | -6.162591e-03 |  0.9486 |     9.7136 |  9.32e-04
   1750 | -3.887880e-01 | -3.824271e-01 | -6.360914e-03 |  0.9398 |    10.8887 |  9.20e-04
   1775 | -3.880560e-01 | -3.817254e-01 | -6.330594e-03 |  0.9498 |    10.7032 |  9.07e-04
   1800 | -3.880268e-01 | -3.825010e-01 | -5.525811e-03 |  0.9603 |     6.1907 |  8.92e-04
   1825 | -3.882896e-01 | -3.827060e-01 | -5.583576e-03 |  0.9579 |     6.4747 |  8.77e-04
   1850 | -3.884931e-01 | -3.826923e-01 | -5.800763e-03 |  0.9546 |     7.6160 |  8.61e-04
   1875 | -3.886322e-01 | -3.826061e-01 | -6.026159e-03 |  0.9510 |     8.8231 |  8.44e-04
   1900 | -3.887488e-01 | -3.825039e-01 | -6.244882e-03 |  0.9405 |    10.0555 |  8.26e-04
   1925 | -3.888492e-01 | -3.824065e-01 | -6.442699e-03 |  0.9332 |    11.2322 |  8.08e-04
   1950 | -3.889407e-01 | -3.823223e-01 | -6.618476e-03 |  0.9271 |    12.3319 |  7.89e-04
   1975 | -3.890269e-01 | -3.822463e-01 | -6.780545e-03 |  0.9211 |    13.3833 |  7.69e-04
   2000 | -3.891089e-01 | -3.821744e-01 | -6.934553e-03 |  0.9152 |    14.4068 |  7.49e-04
   2025 | -3.891880e-01 | -3.821062e-01 | -7.081858e-03 |  0.9094 |    15.4034 |  7.28e-04
   2050 | -3.892648e-01 | -3.820409e-01 | -7.223910e-03 |  0.9031 |    16.3729 |  7.07e-04
   2075 | -3.892447e-01 | -3.821531e-01 | -7.091573e-03 |  0.9117 |    15.7282 |  6.85e-04
   2100 | -3.893203e-01 | -3.820476e-01 | -7.272658e-03 |  0.9018 |    16.7472 |  6.63e-04
   2125 | -3.894163e-01 | -3.819676e-01 | -7.448690e-03 |  0.8960 |    17.8879 |  6.40e-04
   2150 | -3.893953e-01 | -3.820875e-01 | -7.307794e-03 |  0.9041 |    17.1423 |  6.18e-04
   2175 | -3.894535e-01 | -3.819913e-01 | -7.462194e-03 |  0.8945 |    18.0047 |  5.95e-04
   2200 | -3.895893e-01 | -3.819256e-01 | -7.663659e-03 |  0.8876 |    19.2833 |  5.72e-04
   2225 | -3.873703e-01 | -3.795809e-01 | -7.789381e-03 |  0.8818 |    20.1514 |  5.48e-04
   2250 | -3.896425e-01 | -3.819225e-01 | -7.719966e-03 |  0.8833 |    19.7097 |  5.25e-04
   2275 | -3.898314e-01 | -3.818864e-01 | -7.945033e-03 |  0.8723 |    21.0987 |  5.02e-04
   2300 | -3.889191e-01 | -3.808556e-01 | -8.063423e-03 |  0.8669 |    21.8588 |  4.78e-04
   2325 | -3.899352e-01 | -3.818196e-01 | -8.115549e-03 |  0.8590 |    22.2049 |  4.55e-04
   2350 | -3.901412e-01 | -3.818119e-01 | -8.329376e-03 |  0.8482 |    23.5290 |  4.32e-04
   2375 | -3.898898e-01 | -3.814709e-01 | -8.418959e-03 |  0.8484 |    24.0818 |  4.10e-04
   2400 | -3.902577e-01 | -3.817378e-01 | -8.519843e-03 |  0.8419 |    24.6835 |  3.87e-04
   2425 | -3.903837e-01 | -3.816767e-01 | -8.706974e-03 |  0.8363 |    25.8480 |  3.65e-04
   2450 | -3.904701e-01 | -3.816074e-01 | -8.862642e-03 |  0.8335 |    26.8329 |  3.43e-04
   2475 | -3.905438e-01 | -3.815364e-01 | -9.007326e-03 |  0.8295 |    27.7448 |  3.22e-04
   2500 | -3.899843e-01 | -3.808521e-01 | -9.132182e-03 |  0.8291 |    28.5212 |  3.01e-04
   2525 | -3.906257e-01 | -3.814013e-01 | -9.224439e-03 |  0.8238 |    29.0808 |  2.81e-04
   2550 | -3.907048e-01 | -3.813658e-01 | -9.339045e-03 |  0.8198 |    29.8053 |  2.61e-04
   2575 | -3.907503e-01 | -3.813076e-01 | -9.442735e-03 |  0.8165 |    30.4640 |  2.42e-04
   2600 | -3.907914e-01 | -3.812550e-01 | -9.536392e-03 |  0.8135 |    31.0582 |  2.24e-04
   2625 | -3.908283e-01 | -3.812068e-01 | -9.621462e-03 |  0.8109 |    31.5996 |  2.06e-04
   2650 | -3.908615e-01 | -3.811627e-01 | -9.698738e-03 |  0.8084 |    32.0927 |  1.89e-04
   2675 | -3.908911e-01 | -3.811222e-01 | -9.768918e-03 |  0.8061 |    32.5413 |  1.73e-04
   2700 | -3.909175e-01 | -3.810848e-01 | -9.832673e-03 |  0.8040 |    32.9493 |  1.58e-04
   2725 | -3.909408e-01 | -3.810503e-01 | -9.890549e-03 |  0.8020 |    33.3200 |  1.43e-04
   2750 | -3.909614e-01 | -3.810184e-01 | -9.942992e-03 |  0.8002 |    33.6560 |  1.30e-04
   2775 | -3.909796e-01 | -3.809892e-01 | -9.990380e-03 |  0.7985 |    33.9597 |  1.18e-04
   2800 | -3.909956e-01 | -3.809625e-01 | -1.003308e-02 |  0.7970 |    34.2332 |  1.06e-04
   2825 | -3.910099e-01 | -3.809384e-01 | -1.007149e-02 |  0.7955 |    34.4793 |  9.56e-05
   2850 | -3.910224e-01 | -3.809164e-01 | -1.010601e-02 |  0.7943 |    34.7004 |  8.62e-05
   2875 | -3.910336e-01 | -3.808965e-01 | -1.013708e-02 |  0.7931 |    34.8995 |  7.78e-05
   2900 | -3.910436e-01 | -3.808785e-01 | -1.016513e-02 |  0.7920 |    35.0792 |  7.05e-05
   2925 | -3.910526e-01 | -3.808620e-01 | -1.019060e-02 |  0.7910 |    35.2423 |  6.42e-05
   2950 | -3.910607e-01 | -3.808468e-01 | -1.021391e-02 |  0.7901 |    35.3916 |  5.91e-05
   2975 | -3.910682e-01 | -3.808327e-01 | -1.023550e-02 |  0.7892 |    35.5300 |  5.51e-05
   3000 | -3.910751e-01 | -3.808193e-01 | -1.025582e-02 |  0.7884 |    35.6602 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.910751e-01 (epoch 3000)
  Tip displacement: 35.6652 mm (expected: 8.0932 mm)
  Relative error: 340.68%
  J range: [0.788343, 1.412741]
  Training time: 414.6s (6.9min)
  ======================================================================

