╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    675 | -3.811228e-01 | -3.765803e-01 | -4.542517e-03 |  0.9778 |     1.1597 |  9.98e-04
    700 | -3.868165e-01 | -3.822973e-01 | -4.519182e-03 |  1.0133 |     0.8700 |  9.91e-04
    725 | -3.872671e-01 | -3.827113e-01 | -4.555825e-03 |  0.9974 |     1.2361 |  9.80e-04
    750 | -3.874397e-01 | -3.827972e-01 | -4.642484e-03 |  0.9860 |     1.6813 |  9.64e-04
    775 | -3.875694e-01 | -3.828389e-01 | -4.730486e-03 |  0.9825 |     2.1374 |  9.44e-04
    800 | -3.876829e-01 | -3.828557e-01 | -4.827109e-03 |  0.9782 |     2.6254 |  9.20e-04
    825 | -3.877919e-01 | -3.828628e-01 | -4.929051e-03 |  0.9739 |     3.1392 |  8.92e-04
    850 | -3.878956e-01 | -3.828580e-01 | -5.037521e-03 |  0.9688 |     3.6774 |  8.61e-04
    875 | -3.879906e-01 | -3.828438e-01 | -5.146834e-03 |  0.9642 |     4.2341 |  8.26e-04
    900 | -3.880804e-01 | -3.828223e-01 | -5.258114e-03 |  0.9615 |     4.8003 |  7.89e-04
    925 | -3.881695e-01 | -3.827999e-01 | -5.369606e-03 |  0.9592 |     5.3669 |  7.49e-04
    950 | -3.882546e-01 | -3.827742e-01 | -5.480482e-03 |  0.9573 |     5.9361 |  7.07e-04
    975 | -3.883266e-01 | -3.827440e-01 | -5.582612e-03 |  0.9570 |     6.4887 |  6.63e-04
   1000 | -3.883956e-01 | -3.827160e-01 | -5.679553e-03 |  0.9567 |     7.0283 |  6.18e-04
   1025 | -3.884568e-01 | -3.826848e-01 | -5.771983e-03 |  0.9563 |     7.5487 |  5.72e-04
   1050 | -3.885124e-01 | -3.826538e-01 | -5.858543e-03 |  0.9552 |     8.0493 |  5.25e-04
   1075 | -3.885635e-01 | -3.826245e-01 | -5.938948e-03 |  0.9520 |     8.5242 |  4.78e-04
   1100 | -3.886105e-01 | -3.825973e-01 | -6.013264e-03 |  0.9493 |     8.9714 |  4.32e-04
   1125 | -3.886536e-01 | -3.825721e-01 | -6.081553e-03 |  0.9469 |     9.3894 |  3.87e-04
   1150 | -3.886927e-01 | -3.825487e-01 | -6.143962e-03 |  0.9449 |     9.7762 |  3.43e-04
   1175 | -3.887278e-01 | -3.825272e-01 | -6.200565e-03 |  0.9431 |    10.1302 |  3.01e-04
   1200 | -3.887589e-01 | -3.825075e-01 | -6.251410e-03 |  0.9414 |    10.4504 |  2.61e-04
   1225 | -3.887863e-01 | -3.824897e-01 | -6.296544e-03 |  0.9397 |    10.7358 |  2.24e-04
   1250 | -3.888099e-01 | -3.824739e-01 | -6.336030e-03 |  0.9382 |    10.9864 |  1.89e-04
   1275 | -3.888302e-01 | -3.824602e-01 | -6.370028e-03 |  0.9369 |    11.2031 |  1.58e-04
   1300 | -3.888473e-01 | -3.824484e-01 | -6.398860e-03 |  0.9358 |    11.3874 |  1.30e-04
   1325 | -3.888616e-01 | -3.824386e-01 | -6.422996e-03 |  0.9348 |    11.5422 |  1.06e-04
   1350 | -3.888734e-01 | -3.824304e-01 | -6.443021e-03 |  0.9340 |    11.6710 |  8.62e-05
   1375 | -3.888833e-01 | -3.824237e-01 | -6.459621e-03 |  0.9334 |    11.7780 |  7.05e-05
   1400 | -3.888915e-01 | -3.824179e-01 | -6.473574e-03 |  0.9329 |    11.8680 |  5.91e-05
   1425 | -3.888986e-01 | -3.824129e-01 | -6.485735e-03 |  0.9324 |    11.9467 |  5.23e-05
   1450 | -3.889053e-01 | -3.824083e-01 | -6.497042e-03 |  0.9319 |    12.0198 |  1.00e-03
   1475 | -3.868381e-01 | -3.819847e-01 | -4.853429e-03 |  0.9942 |     3.1054 |  9.99e-04
   1500 | -3.877318e-01 | -3.828693e-01 | -4.862423e-03 |  0.9848 |     2.8999 |  9.98e-04
   1525 | -3.879044e-01 | -3.828852e-01 | -5.019167e-03 |  0.9774 |     3.6721 |  9.95e-04
   1550 | -3.880747e-01 | -3.828483e-01 | -5.226474e-03 |  0.9719 |     4.6922 |  9.91e-04
   1575 | -3.882343e-01 | -3.827798e-01 | -5.454413e-03 |  0.9661 |     5.8196 |  9.86e-04
   1600 | -3.883829e-01 | -3.827001e-01 | -5.682799e-03 |  0.9612 |     7.0023 |  9.80e-04
   1625 | -3.885158e-01 | -3.826143e-01 | -5.901484e-03 |  0.9583 |     8.2008 |  9.72e-04
   1650 | -3.886304e-01 | -3.825252e-01 | -6.105162e-03 |  0.9555 |     9.3691 |  9.64e-04
   1675 | -3.887397e-01 | -3.824485e-01 | -6.291203e-03 |  0.9530 |    10.4981 |  9.54e-04
   1700 | -3.886840e-01 | -3.824092e-01 | -6.274804e-03 |  0.9527 |    10.5026 |  9.44e-04
   1725 | -3.887562e-01 | -3.824937e-01 | -6.262461e-03 |  0.9525 |    10.3749 |  9.32e-04
   1750 | -3.888595e-01 | -3.823874e-01 | -6.472143e-03 |  0.9437 |    11.6312 |  9.20e-04
   1775 | -3.889538e-01 | -3.822977e-01 | -6.656136e-03 |  0.9381 |    12.7991 |  9.07e-04
   1800 | -3.883626e-01 | -3.816289e-01 | -6.733739e-03 |  0.9372 |    13.4279 |  8.92e-04
   1825 | -3.888671e-01 | -3.824665e-01 | -6.400590e-03 |  0.9424 |    11.3527 |  8.77e-04
   1850 | -3.889768e-01 | -3.823392e-01 | -6.637529e-03 |  0.9334 |    12.6975 |  8.61e-04
   1875 | -3.890749e-01 | -3.822259e-01 | -6.848978e-03 |  0.9275 |    14.0324 |  8.44e-04
   1900 | -3.891552e-01 | -3.821487e-01 | -7.006551e-03 |  0.9221 |    15.0961 |  8.26e-04
   1925 | -3.892294e-01 | -3.820812e-01 | -7.148200e-03 |  0.9161 |    16.0618 |  8.08e-04
   1950 | -3.887240e-01 | -3.817981e-01 | -6.925910e-03 |  0.9248 |    14.8335 |  7.89e-04
   1975 | -3.892320e-01 | -3.821347e-01 | -7.097375e-03 |  0.9159 |    15.7170 |  7.69e-04
   2000 | -3.893258e-01 | -3.820321e-01 | -7.293667e-03 |  0.9096 |    16.9937 |  7.49e-04
   2025 | -3.894044e-01 | -3.819718e-01 | -7.432597e-03 |  0.9023 |    17.9286 |  7.28e-04
   2050 | -3.893884e-01 | -3.820990e-01 | -7.289452e-03 |  0.9054 |    17.1330 |  7.07e-04
   2075 | -3.894282e-01 | -3.819457e-01 | -7.482482e-03 |  0.8961 |    18.2200 |  6.85e-04
   2100 | -3.895467e-01 | -3.819104e-01 | -7.636306e-03 |  0.8905 |    19.2634 |  6.63e-04
   2125 | -3.895324e-01 | -3.820263e-01 | -7.506074e-03 |  0.8925 |    18.5156 |  6.40e-04
   2150 | -3.896346e-01 | -3.819375e-01 | -7.697132e-03 |  0.8845 |    19.6151 |  6.18e-04
   2175 | -3.897248e-01 | -3.818713e-01 | -7.853458e-03 |  0.8770 |    20.6624 |  5.95e-04
   2200 | -3.881938e-01 | -3.802262e-01 | -7.967640e-03 |  0.8741 |    21.4590 |  5.72e-04
   2225 | -3.897458e-01 | -3.818350e-01 | -7.910880e-03 |  0.8745 |    21.0038 |  5.48e-04
   2250 | -3.899296e-01 | -3.818254e-01 | -8.104258e-03 |  0.8671 |    22.2377 |  5.25e-04
   2275 | -3.899514e-01 | -3.817075e-01 | -8.243973e-03 |  0.8634 |    23.1695 |  5.02e-04
   2300 | -3.899287e-01 | -3.815993e-01 | -8.329402e-03 |  0.8609 |    23.7032 |  4.78e-04
   2325 | -3.901461e-01 | -3.816728e-01 | -8.473323e-03 |  0.8571 |    24.5910 |  4.55e-04
   2350 | -3.900943e-01 | -3.815707e-01 | -8.523629e-03 |  0.8563 |    24.8722 |  4.32e-04
   2375 | -3.903233e-01 | -3.816496e-01 | -8.673711e-03 |  0.8513 |    25.8278 |  4.10e-04
   2400 | -3.903968e-01 | -3.815877e-01 | -8.809049e-03 |  0.8490 |    26.6913 |  3.87e-04
   2425 | -3.904653e-01 | -3.815283e-01 | -8.937067e-03 |  0.8455 |    27.5064 |  3.65e-04
   2450 | -3.904252e-01 | -3.814649e-01 | -8.960286e-03 |  0.8456 |    27.6251 |  3.43e-04
   2475 | -3.905442e-01 | -3.814542e-01 | -9.089981e-03 |  0.8401 |    28.4397 |  3.22e-04
   2500 | -3.905982e-01 | -3.814016e-01 | -9.196665e-03 |  0.8340 |    29.1262 |  3.01e-04
   2525 | -3.906483e-01 | -3.813544e-01 | -9.293878e-03 |  0.8289 |    29.7482 |  2.81e-04
   2550 | -3.906902e-01 | -3.813071e-01 | -9.383108e-03 |  0.8240 |    30.3175 |  2.61e-04
   2575 | -3.907284e-01 | -3.812626e-01 | -9.465862e-03 |  0.8195 |    30.8457 |  2.42e-04
   2600 | -3.907635e-01 | -3.812212e-01 | -9.542283e-03 |  0.8154 |    31.3337 |  2.24e-04
   2625 | -3.907956e-01 | -3.811827e-01 | -9.612912e-03 |  0.8117 |    31.7848 |  2.06e-04
   2650 | -3.908249e-01 | -3.811468e-01 | -9.678041e-03 |  0.8083 |    32.2009 |  1.89e-04
   2675 | -3.908515e-01 | -3.811136e-01 | -9.737952e-03 |  0.8053 |    32.5837 |  1.73e-04
   2700 | -3.908757e-01 | -3.810828e-01 | -9.792903e-03 |  0.8025 |    32.9348 |  1.58e-04
   2725 | -3.908974e-01 | -3.810542e-01 | -9.843160e-03 |  0.8000 |    33.2559 |  1.43e-04
   2750 | -3.909171e-01 | -3.810281e-01 | -9.889001e-03 |  0.7977 |    33.5487 |  1.30e-04
   2775 | -3.909347e-01 | -3.810040e-01 | -9.930712e-03 |  0.7957 |    33.8151 |  1.18e-04
   2800 | -3.909505e-01 | -3.809819e-01 | -9.968588e-03 |  0.7938 |    34.0569 |  1.06e-04
   2825 | -3.909648e-01 | -3.809618e-01 | -1.000293e-02 |  0.7922 |    34.2762 |  9.56e-05
   2850 | -3.909775e-01 | -3.809434e-01 | -1.003407e-02 |  0.7907 |    34.4748 |  8.62e-05
   2875 | -3.909890e-01 | -3.809267e-01 | -1.006232e-02 |  0.7894 |    34.6550 |  7.78e-05
   2900 | -3.909992e-01 | -3.809112e-01 | -1.008802e-02 |  0.7882 |    34.8190 |  7.05e-05
   2925 | -3.910085e-01 | -3.808969e-01 | -1.011154e-02 |  0.7871 |    34.9689 |  6.42e-05
   2950 | -3.910170e-01 | -3.808838e-01 | -1.013321e-02 |  0.7860 |    35.1070 |  5.91e-05
   2975 | -3.910249e-01 | -3.808715e-01 | -1.015342e-02 |  0.7851 |    35.2358 |  5.51e-05
   3000 | -3.910323e-01 | -3.808597e-01 | -1.017254e-02 |  0.7842 |    35.3576 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.910323e-01 (epoch 3000)
  Tip displacement: 35.3624 mm (expected: 8.0932 mm)
  Relative error: 336.94%
  J range: [0.784159, 1.390728]
  Training time: 422.4s (7.0min)
  ======================================================================

