╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   2625 | -3.905244e-01 | -3.813652e-01 | -9.159158e-03 |  0.8517 |    29.1207 |  2.06e-04
   2650 | -3.905693e-01 | -3.813308e-01 | -9.238408e-03 |  0.8498 |    29.6170 |  1.89e-04
   2675 | -3.906104e-01 | -3.812977e-01 | -9.312688e-03 |  0.8481 |    30.0801 |  1.73e-04
   2700 | -3.906478e-01 | -3.812661e-01 | -9.381706e-03 |  0.8466 |    30.5087 |  1.58e-04
   2725 | -3.906818e-01 | -3.812365e-01 | -9.445307e-03 |  0.8454 |    30.9026 |  1.43e-04
   2750 | -3.907124e-01 | -3.812089e-01 | -9.503501e-03 |  0.8444 |    31.2621 |  1.30e-04
   2775 | -3.907399e-01 | -3.811834e-01 | -9.556485e-03 |  0.8420 |    31.5888 |  1.18e-04
   2800 | -3.907646e-01 | -3.811601e-01 | -9.604557e-03 |  0.8390 |    31.8848 |  1.06e-04
   2825 | -3.907868e-01 | -3.811387e-01 | -9.648094e-03 |  0.8362 |    32.1525 |  9.56e-05
   2850 | -3.908067e-01 | -3.811192e-01 | -9.687500e-03 |  0.8337 |    32.3946 |  8.62e-05
   2875 | -3.908245e-01 | -3.811013e-01 | -9.723209e-03 |  0.8315 |    32.6138 |  7.78e-05
   2900 | -3.908406e-01 | -3.810849e-01 | -9.755666e-03 |  0.8294 |    32.8129 |  7.05e-05
   2925 | -3.908552e-01 | -3.810698e-01 | -9.785326e-03 |  0.8275 |    32.9948 |  6.42e-05
   2950 | -3.908685e-01 | -3.810558e-01 | -9.812651e-03 |  0.8258 |    33.1623 |  5.91e-05
   2975 | -3.908808e-01 | -3.810426e-01 | -9.838121e-03 |  0.8243 |    33.3183 |  5.51e-05
   3000 | -3.908923e-01 | -3.810301e-01 | -9.862209e-03 |  0.8228 |    33.4658 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.908923e-01 (epoch 3000)
  Tip displacement: 33.4715 mm (expected: 8.0932 mm)
  Relative error: 313.57%
  J range: [0.822729, 1.369693]
  Training time: 414.7s (6.9min)
  ======================================================================

