╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: BONE (MGN-baseline) | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 2000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1650 | -7.545589e-03 | 8.983250e-05 | -7.635421e-03 |  0.9979 |     0.5904 |  1.05e-04
   1675 | -7.545937e-03 | 8.949384e-05 | -7.635431e-03 |  0.9979 |     0.5904 |  9.34e-05
   1700 | -7.545205e-03 | 9.023151e-05 | -7.635437e-03 |  0.9979 |     0.5905 |  8.29e-05
   1725 | -7.545328e-03 | 9.011640e-05 | -7.635444e-03 |  0.9979 |     0.5905 |  7.31e-05
   1750 | -7.545443e-03 | 9.000882e-05 | -7.635452e-03 |  0.9979 |     0.5905 |  6.40e-05
   1775 | -7.545125e-03 | 9.033285e-05 | -7.635457e-03 |  0.9979 |     0.5905 |  5.55e-05
   1800 | -7.545179e-03 | 9.028200e-05 | -7.635461e-03 |  0.9979 |     0.5906 |  4.77e-05
   1825 | -7.545292e-03 | 9.017333e-05 | -7.635466e-03 |  0.9979 |     0.5906 |  4.06e-05
   1850 | -7.545176e-03 | 9.029426e-05 | -7.635470e-03 |  0.9979 |     0.5906 |  3.42e-05
   1875 | -7.545267e-03 | 9.020674e-05 | -7.635474e-03 |  0.9979 |     0.5906 |  2.86e-05
   1900 | -7.545550e-03 | 8.992616e-05 | -7.635476e-03 |  0.9979 |     0.5906 |  2.37e-05
   1925 | -7.545903e-03 | 8.957501e-05 | -7.635478e-03 |  0.9979 |     0.5906 |  1.95e-05
   1950 | -7.545135e-03 | 9.034570e-05 | -7.635480e-03 |  0.9979 |     0.5906 |  1.61e-05
   1975 | -7.545270e-03 | 9.021231e-05 | -7.635482e-03 |  0.9979 |     0.5906 |  1.34e-05
   2000 | -7.545489e-03 | 8.999437e-05 | -7.635484e-03 |  0.9979 |     0.5906 |  1.15e-05

  ======================================================================
  ✅ BONE (MGN-baseline) COMPLETE
  Best loss: -7.546350e-03 (epoch 1220)
  Tip: 0.5893 mm (expected: 0.6990 mm)  Err: 15.68%
  Training time: 65.1s (1.1min)
  ======================================================================

